chromosome	start	end	strand	gene_id	gene_symbol	numSnps	pvalue	Status
chr2	218148745	218621316	-	729582	DIRC3	1214	7.94622166E-1	DAVIES_SUCCESS
chr2	218664511	218867718	-	7145	TNS1	655	8.83054875E-2	DAVIES_SUCCESS
chr2	218899656	218955304	+	285180	RUFY4	251	2.38152473E-1	DAVIES_SUCCESS
chr2	218923877	218926013	-	3580	CXCR2P1	184	2.49734623E-1	DAVIES_SUCCESS
chr2	218990012	219001976	+	3579	CXCR2	115	7.34197167E-1	DAVIES_SUCCESS
chr2	219027567	219031716	-	3577	CXCR1	113	5.36400709E-1	DAVIES_SUCCESS
chr2	219081816	219119071	+	10109	ARPC2	167	3.28028916E-1	DAVIES_SUCCESS
chr2	219125737	219128582	+	151306	GPBAR1	135	3.47682539E-1	DAVIES_SUCCESS
chr2	219128851	219134893	-	14	AAMP	150	3.9926554E-1	DAVIES_SUCCESS
chr2	219135114	219211516	+	25953	PNKD	272	3.99686174E-1	DAVIES_SUCCESS
chr2	219138916	219157280	-	64114	TMBIM1	190	4.46741781E-1	DAVIES_SUCCESS
chr2	219221578	219232817	+	375307	C2orf62	190	4.76524481E-1	DAVIES_SUCCESS
chr2	219246751	219261617	+	6556	SLC11A1	151	3.51499715E-1	DAVIES_SUCCESS
chr2	219263060	219270664	+	58190	CTDSP1	135	3.55901366E-1	DAVIES_SUCCESS
chr2	219267368	219267445	+	407017	MIR26B	123	3.80475221E-1	DAVIES_SUCCESS
chr2	219283837	219314248	+	7429	VIL1	142	4.09872889E-1	DAVIES_SUCCESS
chr2	219314973	219433084	-	57695	USP37	225	2.72225727E-1	DAVIES_SUCCESS
chr2	219433302	219461158	+	9125	RQCD1	131	1E0	DAVIES_FAIL_FAREBROTHER_FAIL
chr2	219472487	219501909	+	84812	PLCD4	127	1E0	DAVIES_FAIL_FAREBROTHER_FAIL
chr2	219502639	219524355	-	7701	ZNF142	97	2.75474565E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr2	219524378	219528166	+	617	BCS1L	68	2.89667946E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr2	219528586	219536781	-	64320	RNF25	70	2.93743333E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr2	219536748	219567440	+	27148	STK36	122	3.79799208E-1	DAVIES_SUCCESS
chr2	219575567	219620138	+	9654	TTLL4	220	1E0	DAVIES_FAIL_FAREBROTHER_FAIL
chr2	219646471	219680016	+	1593	CYP27A1	212	5.44733096E-1	DAVIES_SUCCESS
chr2	219687105	219696512	-	53632	PRKAG3	125	6.49453917E-1	DAVIES_SUCCESS
chr2	219724545	219738954	+	7475	WNT6	75	9.84105134E-1	DAVIES_SUCCESS
chr2	219745254	219758651	+	80326	WNT10A	71	9.98627094E-1	DAVIES_SUCCESS
chr2	219824349	219826877	+	8941	CDK5R2	50	9.74105206E-1	DAVIES_SUCCESS
chr2	219841005	219842644	+	151300	LINC00608	50	8.80302561E-1	DAVIES_SUCCESS
chr2	219845808	219850379	-	54738	FEV	61	7.3270217E-1	DAVIES_SUCCESS
chr2	219854911	219858127	-	1412	CRYBA2	72	7.06118097E-1	DAVIES_SUCCESS
chr2	219866366	219866430	-	494324	MIR375	101	6.46968712E-1	DAVIES_SUCCESS
chr2	219866936	219880444	+	100129175	LOC100129175	130	6.48412136E-1	DAVIES_SUCCESS
chr2	219867567	219906273	-	255101	CCDC108	168	6.5490824E-1	DAVIES_SUCCESS
chr2	219919141	219925238	-	3549	IHH	159	4.95508662E-1	DAVIES_SUCCESS
chr2	219923409	219923472	-	100422957	MIR3131	155	4.9994147E-1	DAVIES_SUCCESS
chr2	219940045	220034817	-	79840	NHEJ1	302	6.55598289E-1	DAVIES_SUCCESS
chr2	220026180	220034817	-	151295	SLC23A3	151	8.11107505E-1	DAVIES_SUCCESS
chr2	220036618	220042732	-	27013	CNPPD1	143	7.43968703E-1	DAVIES_SUCCESS
chr2	220042938	220050197	+	79137	FAM134A	148	6.68691824E-1	DAVIES_SUCCESS
chr2	220071505	220074373	+	130617	ZFAND2B	117	5.02472046E-1	DAVIES_SUCCESS
chr2	220074487	220085174	-	10058	ABCB6	119	4.43758667E-1	DAVIES_SUCCESS
chr2	220082846	220094361	-	79065	ATG9A	118	3.22136416E-1	DAVIES_SUCCESS
chr2	220094478	220101391	+	55139	ANKZF1	112	1.42906342E-1	DAVIES_SUCCESS
chr2	220101502	220110131	-	79411	GLB1L	109	7.96667084E-2	DAVIES_SUCCESS
chr2	220110191	220115059	+	8576	STK16	110	6.36873796E-2	DAVIES_SUCCESS
chr2	220115000	220119330	-	7277	TUBA4A	105	5.92107227E-2	DAVIES_SUCCESS
chr2	220117964	220136910	+	80086	TUBA4B	143	5.67281512E-2	DAVIES_SUCCESS
chr2	220144039	220151622	+	3300	DNAJB2	162	5.1916909E-2	DAVIES_SUCCESS
chr2	220154344	220174295	-	5798	PTPRN	210	2.46656329E-2	DAVIES_SUCCESS
chr2	220158832	220158922	-	406944	MIR153-1	167	4.82684594E-2	DAVIES_SUCCESS
chr2	220192130	220197899	-	389075	RESP18	227	2.61113018E-2	DAVIES_SUCCESS
chr2	220238179	220264729	-	23549	DNPEP	190	5.50099874E-2	DAVIES_SUCCESS
chr2	220283098	220291461	+	1674	DES	87	6.0720622E-1	DAVIES_SUCCESS
chr2	220299699	220358354	+	10290	SPEG	175	5.40989672E-1	DAVIES_SUCCESS
chr2	220363586	220371718	+	29926	GMPPA	155	4.90984909E-1	DAVIES_SUCCESS
chr2	220378891	220403494	+	55515	ASIC4	207	6.39863809E-1	DAVIES_SUCCESS
chr2	220403668	220408487	-	79586	CHPF	175	8.03149361E-1	DAVIES_SUCCESS
chr2	220408384	220415317	+	130612	TMEM198	164	8.67684553E-1	DAVIES_SUCCESS
chr2	220413794	220413869	-	100423039	MIR3132	154	8.90355866E-1	DAVIES_SUCCESS
chr2	220415449	220436268	-	23363	OBSL1	156	9.03838541E-1	DAVIES_SUCCESS
chr2	220436953	220440435	+	3623	INHA	127	9.00833492E-1	DAVIES_SUCCESS
chr2	220462595	220481173	+	114790	STK11IP	115	8.58393835E-1	DAVIES_SUCCESS
chr2	220492291	220506702	+	6508	SLC4A3	86	7.49060004E-1	DAVIES_SUCCESS
chr2	220771222	220771286	-	100422959	MIR4268	324	5.64989393E-1	DAVIES_SUCCESS
chr2	222282746	222437010	-	2043	EPHA4	530	1.14553098E-1	DAVIES_SUCCESS
chr2	223064605	223163715	-	5077	PAX3	488	4.34512652E-3	DAVIES_SUCCESS
chr2	223162865	223169936	+	151278	CCDC140	237	3.71980823E-2	DAVIES_SUCCESS
chr2	223289321	223423617	+	130367	SGPP2	355	5.41457914E-1	DAVIES_SUCCESS
chr2	223436161	223520827	-	10056	FARSB	322	6.93081491E-1	DAVIES_SUCCESS
chr2	223536456	223574649	+	116255	MOGAT1	250	8.42406424E-1	DAVIES_SUCCESS
chr2	223725731	223808119	+	2181	ACSL3	363	8.8489404E-1	DAVIES_SUCCESS
chr2	223916647	223920357	+	23704	KCNE4	332	7.38951212E-1	DAVIES_SUCCESS
chr2	224461657	224467217	-	7857	SCG2	104	8.79618634E-1	DAVIES_SUCCESS
chr2	224620046	224702319	-	130340	AP1S3	486	6.44092167E-1	DAVIES_SUCCESS
chr2	224740064	224810052	-	57590	WDFY1	382	3.71736889E-1	DAVIES_SUCCESS
chr2	224822120	224832431	+	65080	MRPL44	277	5.77662862E-2	DAVIES_SUCCESS
chr2	224839764	224904036	-	5270	SERPINE2	392	1.74526553E-2	DAVIES_SUCCESS
chr2	225243414	225266711	-	79843	FAM124B	461	6.9282002E-1	DAVIES_SUCCESS
chr2	225334866	225450114	-	8452	CUL3	517	6.46680456E-1	DAVIES_SUCCESS
chr2	225629806	225907330	-	55619	DOCK10	798	1.23744167E-1	DAVIES_SUCCESS
chr2	225875177	225875257	-	100616207	MIR4439	220	5.70057154E-2	DAVIES_SUCCESS
chr2	226265601	226595471	+	57624	NYAP2	631	6.98257262E-1	DAVIES_SUCCESS
chr2	227007509	227044778	+	646736	LOC646736	236	9.65153371E-1	DAVIES_SUCCESS
chr2	227523425	227523509	-	100847053	MIR5702	202	9.82393567E-1	DAVIES_SUCCESS
chr2	227596032	227663506	-	3667	IRS1	210	8.39647486E-1	DAVIES_SUCCESS
chr2	227700670	227863923	+	84236	RHBDD1	427	4.6389025E-1	DAVIES_SUCCESS
chr2	227867426	228029275	-	1286	COL4A4	625	7.40332733E-1	DAVIES_SUCCESS
chr2	228029280	228179508	+	1285	COL4A3	765	9.43713321E-1	DAVIES_SUCCESS
chr2	228085767	228189902	-	654841	LOC654841	707	9.71062374E-1	DAVIES_SUCCESS
chr2	228189866	228222552	+	56947	MFF	415	9.71266462E-1	DAVIES_SUCCESS
chr2	228226873	228244022	-	79853	TM4SF20	448	9.5499576E-1	DAVIES_SUCCESS
chr2	228336847	228336903	+	100847081	MIR5703	295	2.20899389E-1	DAVIES_SUCCESS
chr2	228336887	228425938	+	3267	AGFG1	547	2.03815608E-1	DAVIES_SUCCESS
chr2	228474805	228498036	-	56918	C2orf83	485	5.15220115E-1	DAVIES_SUCCESS
chr2	228549925	228582745	-	80704	SLC19A3	500	5.61362847E-1	DAVIES_SUCCESS
chr2	228678557	228682280	+	6364	CCL20	293	5.57157685E-1	DAVIES_SUCCESS
chr2	228736326	228789026	+	164781	DAW1	470	8.61895927E-1	DAVIES_SUCCESS
chr2	228844669	229046361	-	80309	SPHKAP	836	7.5332572E-1	DAVIES_SUCCESS
chr2	229888688	230136057	-	55022	PID1	930	7.52612745E-1	DAVIES_SUCCESS
chr2	230222344	230579286	-	92737	DNER	1130	3.72403564E-2	DAVIES_SUCCESS
chr2	230631929	230786655	-	9320	TRIP12	266	5.33420945E-4	DAVIES_SUCCESS
chr2	230787206	230948016	+	130888	FBXO36	498	1.40724703E-3	DAVIES_SUCCESS
chr2	230899689	230933715	-	151473	SLC16A14	336	7.25746852E-3	DAVIES_SUCCESS
chr2	231033644	231090444	-	3431	SP110	549	3.25285747E-1	DAVIES_SUCCESS
chr2	231090444	231223847	+	11262	SP140	725	4.25390573E-1	DAVIES_SUCCESS
chr2	231191893	231268445	+	93349	SP140L	553	4.91420331E-1	DAVIES_SUCCESS
chr2	231280870	231410317	+	6672	SP100	970	9.01970266E-1	DAVIES_SUCCESS
chr2	231555635	231565244	-	151475	LOC151475	235	8.9774445E-1	DAVIES_SUCCESS
chr2	231577556	231685790	+	51719	CAB39	367	8.08504866E-1	DAVIES_SUCCESS
chr2	231729620	231743963	+	81618	ITM2C	272	1.27076951E-1	DAVIES_SUCCESS
chr2	231751260	231769232	+	151484	LOC151484	273	2.22310599E-1	DAVIES_SUCCESS
chr2	231772032	231825691	-	9290	GPR55	391	2.14828745E-1	DAVIES_SUCCESS
chr2	231849082	231860747	-	348761	LOC348761	300	5.12001287E-1	DAVIES_SUCCESS
chr2	231860838	231889770	+	130560	SPATA3	322	4.72590565E-1	DAVIES_SUCCESS
chr2	231902280	231914427	+	257407	C2orf72	260	3.99399273E-1	DAVIES_SUCCESS
chr2	231921577	232037540	+	5707	PSMD1	356	5.17625937E-1	DAVIES_SUCCESS
chr2	231972949	231989824	-	3357	HTR2B	107	3.35553713E-1	DAVIES_SUCCESS
chr2	232063293	232238606	+	80210	ARMC9	394	5.44464569E-1	DAVIES_SUCCESS
chr2	232227418	232227504	+	100616317	MIR4777	151	3.58116976E-1	DAVIES_SUCCESS
chr2	232260334	232265875	+	93010	B3GNT7	222	2.61788831E-1	DAVIES_SUCCESS
chr2	232319458	232329205	-	4691	NCL	343	1.21920496E-1	DAVIES_SUCCESS
chr2	232320510	232320647	-	654321	SNORA75	319	1.13023763E-1	DAVIES_SUCCESS
chr2	232321154	232321234	-	6082	SNORD20	318	1.09366436E-1	DAVIES_SUCCESS
chr2	232325078	232325153	-	25826	SNORD82	303	1.19217227E-1	DAVIES_SUCCESS
chr2	232373136	232379050	-	151477	LINC00471	349	1.34386009E-1	DAVIES_SUCCESS
chr2	232387870	232395182	-	10316	NMUR1	337	1.76643655E-1	DAVIES_SUCCESS
chr2	232457574	232458994	+	165100	C2orf57	283	2.46500237E-1	DAVIES_SUCCESS
chr2	232573234	232578250	+	5757	PTMA	195	5.12760834E-1	DAVIES_SUCCESS
chr2	232597146	232645974	-	5147	PDE6D	220	4.8501832E-1	DAVIES_SUCCESS
chr2	232646444	232673434	+	64708	COPS7B	183	3.75845347E-1	DAVIES_SUCCESS
chr2	232756951	232757008	-	100302126	MIR1471	136	4.93535439E-1	DAVIES_SUCCESS
chr2	232786804	232791038	-	4880	NPPC	150	5.63002031E-1	DAVIES_SUCCESS
chr2	232826292	233208678	+	129563	DIS3L2	700	1.80750874E-1	DAVIES_SUCCESS
chr2	233243347	233247599	+	250	ALPP	299	1.31195243E-1	DAVIES_SUCCESS
chr2	233250459	233251754	-	347694	ECEL1P2	301	1.49723398E-1	DAVIES_SUCCESS
chr2	233271551	233275424	+	251	ALPPL2	358	1.15869996E-1	DAVIES_SUCCESS
chr2	233320832	233324742	+	248	ALPI	366	3.21720411E-2	DAVIES_SUCCESS
chr2	233344536	233352532	-	9427	ECEL1	356	2.56365372E-2	DAVIES_SUCCESS
chr2	233385172	233390425	+	646960	PRSS56	286	2.40494976E-2	DAVIES_SUCCESS
chr2	233390869	233401375	+	1144	CHRND	287	3.15187359E-2	DAVIES_SUCCESS
chr2	233404436	233411113	+	1146	CHRNG	280	5.20094028E-2	DAVIES_SUCCESS
chr2	233412778	233415283	-	200765	TIGD1	260	6.17586611E-2	DAVIES_SUCCESS
chr2	233415356	233448349	+	9470	EIF4E2	352	1.01721262E-1	DAVIES_SUCCESS
chr2	233470766	233547491	+	80303	EFHD1	426	5.1452189E-2	DAVIES_SUCCESS
chr2	233562014	233725289	+	26058	GIGYF2	571	7.42582421E-2	DAVIES_SUCCESS
chr2	233630511	233641275	-	3769	KCNJ13	224	1.16873436E-1	DAVIES_SUCCESS
chr2	233734993	233741107	+	389084	C2orf82	258	2.74678086E-2	DAVIES_SUCCESS
chr2	233743395	233877951	-	25791	NGEF	674	4.12694465E-2	DAVIES_SUCCESS
chr2	233897381	233899767	+	4759	NEU2	261	8.775862E-1	DAVIES_SUCCESS
chr2	233925035	234116549	+	3635	INPP5D	688	9.18342831E-1	DAVIES_SUCCESS
chr2	234160216	234204320	+	55054	ATG16L1	358	4.00998913E-1	DAVIES_SUCCESS
chr2	234184371	234184649	+	677775	SCARNA5	230	4.36110858E-1	DAVIES_SUCCESS
chr2	234197321	234197587	+	677772	SCARNA6	246	3.97279149E-1	DAVIES_SUCCESS
chr2	234216308	234255701	+	6295	SAG	315	4.72639586E-1	DAVIES_SUCCESS
chr2	234263152	234380743	+	8527	DGKD	403	3.90019642E-1	DAVIES_SUCCESS
chr2	234384164	234475428	-	55230	USP40	298	2.91071832E-1	DAVIES_SUCCESS
chr2	234526290	234681951	+	54576	UGT1A8	603	6.59923962E-1	DAVIES_SUCCESS
chr2	234545122	234681951	+	54575	UGT1A10	586	6.6053031E-1	DAVIES_SUCCESS
chr2	234580543	234681951	+	54600	UGT1A9	521	7.31709217E-1	DAVIES_SUCCESS
chr2	234590583	234681951	+	54577	UGT1A7	504	7.52164027E-1	DAVIES_SUCCESS
chr2	234600320	234681951	+	54578	UGT1A6	493	7.47836886E-1	DAVIES_SUCCESS
chr2	234621637	234681951	+	54579	UGT1A5	459	8.18243549E-1	DAVIES_SUCCESS
chr2	234627437	234681951	+	54657	UGT1A4	451	8.38842425E-1	DAVIES_SUCCESS
chr2	234637772	234681951	+	54659	UGT1A3	420	8.41323287E-1	DAVIES_SUCCESS
chr2	234651395	234652661	-	414061	DNAJB3	274	7.93718292E-1	DAVIES_SUCCESS
chr2	234662961	234663991	-	100286922	LOC100286922	293	8.28376853E-1	DAVIES_SUCCESS
chr2	234668918	234681951	+	54658	UGT1A1	331	8.12930413E-1	DAVIES_SUCCESS
chr2	234745485	234763212	-	55355	HJURP	379	4.00547129E-1	DAVIES_SUCCESS
chr2	234774089	234777055	-	151507	MSL3P1	323	3.0684384E-1	DAVIES_SUCCESS
chr2	234826042	234928166	+	79054	TRPM8	516	1.26828813E-1	DAVIES_SUCCESS
chr2	234959345	234985776	+	6694	SPP2	363	5.06338702E-2	DAVIES_SUCCESS
chr2	235401685	235405693	-	10123	ARL4C	289	4.54060678E-1	DAVIES_SUCCESS
chr2	235860627	235964358	+	23677	SH3BP4	489	4.52202613E-1	DAVIES_SUCCESS
chr2	236402732	237040444	+	116987	AGAP1	1489	9.88273429E-1	DAVIES_SUCCESS
chr2	237074306	237076652	-	2637	GBX2	321	5.87485233E-1	DAVIES_SUCCESS
chr2	237103514	237172988	-	401036	ASB18	395	4.94205718E-1	DAVIES_SUCCESS
chr2	237232789	237416178	-	79781	IQCA1	366	8.84072546E-1	DAVIES_SUCCESS
chr2	237469423	237490994	+	57007	CXCR7	190	8.52194774E-1	DAVIES_SUCCESS
chr2	237994083	238007489	+	10920	COPS8	206	1.07736811E-1	DAVIES_SUCCESS
chr2	238232654	238322850	-	1293	COL6A3	443	5.46099685E-1	DAVIES_SUCCESS
chr2	238395052	238463961	+	79083	MLPH	606	3.3853277E-1	DAVIES_SUCCESS
chr2	238475216	238475818	+	51052	PRLH	482	3.51176502E-1	DAVIES_SUCCESS
chr2	238482964	238499769	-	64284	RAB17	528	2.30182055E-1	DAVIES_SUCCESS
chr2	238536223	238690290	+	9208	LRRFIP1	688	5.46677494E-1	DAVIES_SUCCESS
chr2	238707387	238751451	+	375316	RBM44	298	8.90042104E-1	DAVIES_SUCCESS
chr2	238768186	238820755	+	10267	RAMP1	382	9.49603877E-1	DAVIES_SUCCESS
chr2	238875586	239008054	+	100533179	UBE2F-SCLY	661	7.23147027E-1	DAVIES_SUCCESS
chr2	238969564	239008054	+	51540	SCLY	414	6.91091658E-1	DAVIES_SUCCESS
chr2	239008950	239041928	+	339768	ESPNL	418	6.56116597E-1	DAVIES_SUCCESS
chr2	239047362	239061547	+	377007	KLHL30	398	5.10665496E-1	DAVIES_SUCCESS
chr2	239079042	239112324	-	80895	ILKAP	438	5.78631473E-1	DAVIES_SUCCESS
chr2	239133753	239140318	-	151174	LOC151174	327	6.28094761E-1	DAVIES_SUCCESS
chr2	239140326	239142985	+	643387	LOC643387	311	6.59880109E-1	DAVIES_SUCCESS
chr2	239146907	239148681	-	55502	HES6	309	7.15379819E-1	DAVIES_SUCCESS
chr2	239152678	239198743	-	8864	PER2	407	8.68688224E-1	DAVIES_SUCCESS
chr2	239229184	239309541	+	26146	TRAF3IP1	465	8.50539682E-1	DAVIES_SUCCESS
chr2	239335625	239360891	+	51665	ASB1	300	8.72924213E-1	DAVIES_SUCCESS
chr2	239419330	239464140	-	151171	LOC151171	434	8.64803215E-1	DAVIES_SUCCESS
chr2	239756672	239832237	+	117581	TWIST2	380	3.80011066E-2	DAVIES_SUCCESS
chr2	239840997	239847965	-	401039	FLJ43879	286	1.41494833E-2	DAVIES_SUCCESS
chr2	239969863	240323346	-	9759	HDAC4	1240	2.61103247E-1	DAVIES_SUCCESS
chr2	239990512	239990610	-	100616397	MIR4440	317	1.36852949E-1	DAVIES_SUCCESS
chr2	240007522	240007622	-	100616493	MIR4441	307	2.81460903E-1	DAVIES_SUCCESS
chr2	240115026	240117153	-	85009	MGC16025	319	8.18059557E-1	DAVIES_SUCCESS
chr2	240227156	240227240	+	100423043	MIR4269	208	4.28035534E-2	DAVIES_SUCCESS
chr2	240273418	240273499	-	100616360	MIR2467	207	1.36470893E-1	DAVIES_SUCCESS
chr2	240684553	240722356	+	150935	LOC150935	484	1.85510852E-1	DAVIES_SUCCESS
chr2	240882431	240882511	-	100616417	MIR4786	431	7.47472932E-1	DAVIES_SUCCESS
chr2	240896788	240964819	-	4705	NDUFA10	561	6.60257147E-1	DAVIES_SUCCESS
chr2	240968907	240969846	-	389090	OR6B2	275	4.61877713E-1	DAVIES_SUCCESS
chr2	240981229	240982399	-	643905	PRR21	304	3.58860263E-1	DAVIES_SUCCESS
chr2	240984493	240985489	-	150681	OR6B3	306	3.41243126E-1	DAVIES_SUCCESS
chr2	241065979	241075764	-	150678	MYEOV2	430	4.55236576E-1	DAVIES_SUCCESS
chr2	241078445	241080073	-	150677	OTOS	380	5.31964747E-1	DAVIES_SUCCESS
chr2	241375114	241407495	+	2817	GPC1	458	1.08031179E-1	DAVIES_SUCCESS
chr2	241388835	241396117	-	100130449	PP14571	384	1.20098452E-1	DAVIES_SUCCESS
chr2	241395417	241395506	+	406941	MIR149	350	1.44426489E-1	DAVIES_SUCCESS
chr2	241418838	241500275	-	51281	ANKMY1	548	4.9669394E-1	DAVIES_SUCCESS
chr2	241499470	241503431	+	285193	DUSP28	280	5.32784967E-1	DAVIES_SUCCESS
chr2	241508003	241518149	+	57140	RNPEPL1	297	5.70117767E-1	DAVIES_SUCCESS
chr2	241526132	241557122	+	11132	CAPN10	417	3.95531689E-1	DAVIES_SUCCESS
chr2	241544824	241570676	+	2859	GPR35	408	3.30156636E-1	DAVIES_SUCCESS
chr2	241615834	241622323	-	653437	AQP12B	290	3.08980251E-1	DAVIES_SUCCESS
chr2	241631261	241637900	+	375318	AQP12A	279	3.69700208E-1	DAVIES_SUCCESS
chr2	241653180	241759725	-	547	KIF1A	478	9.86036414E-1	DAVIES_SUCCESS
chr2	241808161	241818536	+	189	AGXT	437	9.89128308E-1	DAVIES_SUCCESS
chr2	241825464	241835573	-	79919	C2orf54	417	9.65434059E-1	DAVIES_SUCCESS
chr2	241894035	241906868	-	200772	LOC200772	254	9.00611959E-1	DAVIES_SUCCESS
chr2	241938254	242033643	+	25992	SNED1	488	4.96764511E-1	DAVIES_SUCCESS
chr2	242034544	242041747	-	130916	MTERFD2	305	2.81454464E-1	DAVIES_SUCCESS
chr2	242045513	242089394	-	23178	PASK	414	3.88785603E-1	DAVIES_SUCCESS
chr2	242089023	242122439	+	5510	PPP1R7	386	5.6304422E-1	DAVIES_SUCCESS
chr2	242127923	242164791	+	50636	ANO7	317	9.25878234E-1	DAVIES_SUCCESS
chr2	242166681	242255115	-	3069	HDLBP	413	9.95326868E-1	DAVIES_SUCCESS
chr2	242254722	242293441	+	4735	SEPT2	258	9.89686337E-1	DAVIES_SUCCESS
chr2	242295663	242434256	+	9855	FARP2	553	9.28800793E-1	DAVIES_SUCCESS
chr2	242434121	242448987	-	10494	STK25	342	7.17888711E-1	DAVIES_SUCCESS
chr2	242483800	242498558	-	100379249	BOK-AS1	326	4.52687E-1	DAVIES_SUCCESS
chr2	242498145	242513553	+	666	BOK	321	3.40652143E-1	DAVIES_SUCCESS
chr2	242523819	242576725	-	51078	THAP4	448	2.69011684E-1	DAVIES_SUCCESS
chr2	242577026	242613271	+	23192	ATG4B	404	1.6981711E-1	DAVIES_SUCCESS
chr2	242615156	242626383	-	1841	DTYMK	367	1.65519569E-1	DAVIES_SUCCESS
chr2	242641455	242668896	+	84289	ING5	449	2.87372732E-1	DAVIES_SUCCESS
chr2	242674029	242708231	+	728294	D2HGDH	431	3.77243397E-1	DAVIES_SUCCESS
chr2	242716239	242743702	+	64090	GAL3ST2	392	9.50554883E-1	DAVIES_SUCCESS
chr2	242750159	242758739	+	129807	NEU4	294	9.29950134E-1	DAVIES_SUCCESS
chr2	242792032	242801058	-	5133	PDCD1	328	8.66050571E-1	DAVIES_SUCCESS
chr2	242811885	242815482	+	285093	CXXC11	266	8.62560553E-1	DAVIES_SUCCESS
chr20	68350	77296	+	245938	DEFB125	79	5.25520328E-1	DAVIES_SUCCESS
chr20	123251	126392	+	81623	DEFB126	254	4.61895132E-1	DAVIES_SUCCESS
chr20	138110	139804	+	140850	DEFB127	270	4.69858688E-1	DAVIES_SUCCESS
chr20	168526	170264	-	245939	DEFB128	320	5.15052588E-1	DAVIES_SUCCESS
chr20	207898	210527	+	140881	DEFB129	365	4.52301198E-1	DAVIES_SUCCESS
chr20	238376	241736	+	400830	DEFB132	376	3.46591643E-1	DAVIES_SUCCESS
chr20	251503	271419	-	140680	C20orf96	383	3.48102789E-1	DAVIES_SUCCESS
chr20	278203	280963	+	85364	ZCCHC3	289	2.86573998E-1	DAVIES_SUCCESS
chr20	306214	310872	+	6666	SOX12	312	3.86945827E-1	DAVIES_SUCCESS
chr20	327369	335512	+	80023	NRSN2	305	6.27140008E-1	DAVIES_SUCCESS
chr20	361307	378203	+	57761	TRIB3	297	8.12463647E-1	DAVIES_SUCCESS
chr20	388708	411610	+	10616	RBCK1	338	6.60946587E-1	DAVIES_SUCCESS
chr20	416123	443187	-	128637	TBC1D20	248	4.602172E-1	DAVIES_SUCCESS
chr20	463337	524482	-	1457	CSNK2A1	278	3.97414266E-1	DAVIES_SUCCESS
chr20	584636	590910	-	6939	TCF15	274	8.4298909E-1	DAVIES_SUCCESS
chr20	627267	656823	-	140809	SRXN1	370	3.98045283E-1	DAVIES_SUCCESS
chr20	642239	656823	-	85508	SCRT2	339	4.09748312E-1	DAVIES_SUCCESS
chr20	740723	749228	-	113278	SLC52A3	502	5.59382034E-1	DAVIES_SUCCESS
chr20	814355	826922	+	83541	FAM110A	447	2.15625366E-1	DAVIES_SUCCESS
chr20	853296	896960	-	51378	ANGPT4	546	3.07708518E-1	DAVIES_SUCCESS
chr20	939095	982907	-	343637	RSPO4	446	9.71559009E-1	DAVIES_SUCCESS
chr20	1093905	1148426	+	9491	PSMF1	286	2.10764499E-1	DAVIES_SUCCESS
chr20	1161214	1165117	-	55321	TMEM74B	220	1.55017195E-1	DAVIES_SUCCESS
chr20	1184097	1188918	+	400831	C20orf202	224	2.59556177E-1	DAVIES_SUCCESS
chr20	1206763	1235145	+	642636	RAD21L1	297	2.77319215E-1	DAVIES_SUCCESS
chr20	1246959	1289971	+	9751	SNPH	379	3.14082916E-1	DAVIES_SUCCESS
chr20	1290554	1373816	-	100528031	FKBP1A-SDCBP2	583	6.49055147E-1	DAVIES_SUCCESS
chr20	1305986	1359379	+	100507495	SDCBP2-AS1	497	6.48621451E-1	DAVIES_SUCCESS
chr20	1349620	1373816	-	2280	FKBP1A	424	6.26392232E-1	DAVIES_SUCCESS
chr20	1422806	1448337	-	55968	NSFL1C	423	9.79851665E-1	DAVIES_SUCCESS
chr20	1455235	1472233	-	284759	SIRPB2	343	9.86239898E-1	DAVIES_SUCCESS
chr20	1514896	1538343	-	128646	SIRPD	293	9.19666841E-1	DAVIES_SUCCESS
chr20	1545028	1600689	-	10326	SIRPB1	351	9.54456739E-1	DAVIES_SUCCESS
chr20	1609797	1638425	-	55423	SIRPG	362	9.83840416E-1	DAVIES_SUCCESS
chr20	1754010	1760392	-	100289473	LOC100289473	191	8.18864665E-1	DAVIES_SUCCESS
chr20	1874812	1920540	+	140885	SIRPA	411	4.71962575E-1	DAVIES_SUCCESS
chr20	1959401	1974931	-	5173	PDYN	277	3.88033805E-1	DAVIES_SUCCESS
chr20	2082527	2129198	+	140901	STK35	415	8.93307815E-1	DAVIES_SUCCESS
chr20	2276612	2321725	+	7053	TGM3	421	6.23674046E-1	DAVIES_SUCCESS
chr20	2361553	2413399	+	343641	TGM6	477	4.41410706E-1	DAVIES_SUCCESS
chr20	2442280	2451499	-	6628	SNRPB	248	3.49864839E-1	DAVIES_SUCCESS
chr20	2443597	2443693	-	100113378	SNORD119	236	3.54761103E-1	DAVIES_SUCCESS
chr20	2462466	2505165	-	79175	ZNF343	331	6.69053908E-1	DAVIES_SUCCESS
chr20	2517252	2622430	+	117532	TMC2	682	8.01256525E-1	DAVIES_SUCCESS
chr20	2633177	2639039	+	10528	NOP56	409	7.81242069E-1	DAVIES_SUCCESS
chr20	2633422	2633488	+	100302138	MIR1292	397	7.9519192E-1	DAVIES_SUCCESS
